,SystemName,1.1.1,1.1.2,1.1.3,1.2.1,1.2.2,1.2.3,1.3.1,1.3.2,1.3.3,1.4.1,1.4.2,1.4.3,1.5.1,1.5.2,1.5.3,1.6.1,1.6.2,1.6.3,1.7.1,1.7.2,1.7.3,1.8.1,1.8.2,1.8.3,1.9.1,1.9.2,1.9.3,Result
984,System-33_27,32,32,32,39,31,30,32,32,39,38,35,34,31,30,34,35,39,31,34,35,37,35,35,33,31,33,39,0
985,System-33_28,38,37,33,30,36,32,37,32,35,34,37,30,35,30,33,34,38,35,34,36,33,38,39,33,32,35,32,0
986,System-34_0,38,33,33,31,35,31,35,30,33,30,30,36,34,38,32,38,38,38,39,37,30,36,38,35,37,35,37,0
987,System-34_1,31,39,33,30,37,34,32,32,31,30,34,30,31,39,38,39,36,34,33,38,31,34,38,38,35,39,39,0
988,System-34_2,38,37,32,34,35,32,37,38,38,32,34,35,32,36,38,38,34,30,36,31,39,38,30,36,36,39,36,0
989,System-34_3,35,34,36,38,34,32,32,34,37,35,32,33,33,38,35,33,38,39,34,34,33,37,31,33,31,30,36,0
990,System-34_4,34,31,32,38,38,37,36,39,30,37,32,35,38,35,33,31,39,36,35,39,30,38,38,35,37,34,32,0
991,System-34_5,39,36,35,33,39,36,37,39,35,36,34,37,34,36,30,37,34,32,30,36,31,36,33,37,33,30,34,0
992,System-34_6,32,31,31,38,34,36,39,37,34,38,32,32,32,38,36,39,34,31,32,33,35,38,36,39,37,36,32,0
993,System-34_7,38,36,30,38,36,38,35,39,36,37,37,36,31,31,37,31,39,33,30,31,30,31,39,30,35,35,30,0
994,System-34_8,33,34,39,30,32,32,36,32,33,38,33,35,33,32,39,34,37,33,36,36,37,32,34,31,35,32,30,0
995,System-34_9,33,34,31,32,38,34,36,38,35,32,37,35,35,35,34,36,33,32,34,39,39,32,35,39,34,31,39,0
996,System-34_10,32,33,34,30,34,30,30,39,35,37,33,31,33,39,31,35,35,34,35,31,36,37,32,30,38,38,32,0
997,System-34_11,30,37,39,37,39,37,30,38,32,35,32,32,39,37,32,36,38,34,38,35,37,38,35,38,31,32,36,0
998,System-34_12,30,32,30,38,35,35,38,33,34,30,34,36,35,39,32,30,39,39,34,39,34,30,30,35,34,35,30,0
999,System-34_13,31,30,33,35,34,38,34,39,39,30,32,35,36,30,35,35,32,37,34,33,32,30,36,38,35,35,34,0
1000,System-34_14,39,32,32,32,39,33,31,39,39,33,38,33,39,39,36,32,30,32,35,37,36,33,39,39,30,32,37,0
1001,System-34_15,39,39,33,36,35,35,36,38,37,39,32,36,35,39,30,30,34,30,33,35,33,33,38,37,34,39,30,0
1002,System-34_16,34,34,30,37,35,34,36,30,37,33,33,38,38,36,33,38,31,30,38,35,39,30,38,39,30,30,36,0
1003,System-34_17,35,37,32,36,33,35,36,37,37,35,32,38,34,34,38,32,38,37,36,30,32,34,36,35,31,35,37,0
1004,System-34_18,32,35,35,37,39,32,38,30,32,32,32,38,30,32,35,30,33,39,32,37,31,33,39,37,34,39,34,0
1005,System-34_19,34,33,32,37,34,32,36,36,38,35,36,33,36,37,34,37,31,35,30,37,37,33,30,39,39,38,35,0
1006,System-34_20,36,31,37,32,35,31,35,35,34,31,35,34,34,33,36,34,33,31,33,30,36,32,39,34,38,36,39,0
1007,System-34_21,38,38,31,32,39,33,33,34,30,38,39,32,36,33,39,36,34,32,39,30,30,31,32,33,36,34,38,0
1008,System-34_22,39,36,32,30,34,38,34,35,35,31,31,39,38,39,39,30,37,34,32,32,30,35,33,37,32,39,30,0
1009,System-34_23,30,35,33,30,38,35,37,32,33,35,31,33,33,32,36,30,31,33,37,35,35,36,35,36,39,33,32,0
1010,System-34_24,31,32,34,35,35,36,32,30,38,30,31,30,31,33,35,35,34,37,37,32,30,37,35,34,38,34,39,0
1011,System-34_25,35,35,31,31,31,38,31,34,32,30,35,39,35,34,36,33,31,37,31,30,36,32,39,30,36,32,37,0
1012,System-34_26,32,31,36,32,39,32,38,37,38,37,35,34,33,36,31,32,34,38,38,32,36,35,36,36,34,31,35,0
1013,System-34_27,38,38,30,38,38,39,33,32,32,33,34,30,31,30,30,39,33,36,33,32,32,36,37,33,37,31,34,0
1014,System-34_28,37,39,39,35,37,36,34,38,34,37,37,34,30,32,31,36,38,38,39,35,37,38,39,35,31,31,35,0
1015,System-35_0,39,32,32,33,34,39,39,34,37,34,36,38,37,33,37,30,31,30,39,32,35,36,31,34,32,33,35,0
1016,System-35_1,34,31,32,33,38,32,30,35,32,36,33,39,32,38,32,31,36,34,37,31,38,38,35,31,32,38,33,0
1017,System-35_2,39,36,31,33,33,34,30,39,32,34,38,39,38,38,34,30,30,39,30,31,38,39,33,33,38,35,36,0
1018,System-35_3,38,32,38,35,37,32,35,37,37,33,33,34,34,38,31,38,36,39,30,35,36,30,32,33,39,38,30,0
1019,System-35_4,37,32,32,38,36,32,33,31,38,35,38,31,31,38,31,34,36,30,31,39,34,38,36,34,34,36,37,0
1020,System-35_5,38,35,30,33,33,34,30,36,33,35,38,32,39,33,31,32,38,37,31,32,37,36,34,31,35,35,34,0
1021,System-35_6,32,30,35,33,37,37,32,37,39,35,30,37,35,36,33,31,30,31,37,35,32,35,36,35,33,31,37,0
1022,System-35_7,38,39,33,33,39,37,30,31,30,33,38,39,31,33,30,35,30,32,32,34,30,35,36,33,35,35,34,0
1023,System-35_8,34,39,31,33,36,36,33,37,36,34,36,33,37,36,36,32,39,39,37,35,37,36,39,30,36,30,31,0
1024,System-35_9,30,33,30,39,34,31,39,34,35,33,33,39,30,32,31,34,34,34,37,31,39,37,31,33,39,36,39,0
1025,System-35_10,36,33,34,37,31,32,31,32,37,33,31,32,38,39,37,31,39,35,37,32,32,32,31,36,33,33,32,0
1026,System-35_11,34,32,38,38,35,38,35,30,38,37,30,38,32,33,34,31,35,32,33,37,37,32,39,35,30,34,38,0
1027,System-35_12,30,31,30,31,35,32,36,39,38,39,35,34,34,32,30,32,36,37,36,35,31,36,36,30,31,31,34,0
1028,System-35_13,30,32,32,33,33,39,35,33,30,39,31,31,36,38,36,32,33,34,36,36,35,38,37,30,35,31,39,0
1029,System-35_14,34,38,33,37,31,34,38,38,39,36,39,30,37,38,31,35,34,35,33,33,37,38,31,34,34,32,32,0
1030,System-35_15,36,33,31,35,34,35,32,30,38,39,39,39,39,33,33,38,34,32,38,36,35,35,39,39,38,38,36,0
1031,System-35_16,34,30,32,35,37,34,32,38,33,35,38,35,33,33,31,38,37,33,32,36,37,37,30,34,38,38,30,0
1032,System-35_17,38,36,39,34,35,36,30,36,32,32,34,31,38,38,30,38,30,37,34,32,38,39,32,38,31,32,30,0
1033,System-35_18,39,33,34,39,30,36,35,37,35,38,39,30,32,33,34,36,32,31,30,30,38,38,37,39,31,34,39,0
1034,System-35_19,30,36,38,33,37,38,35,30,35,34,35,38,36,31,35,32,30,38,32,37,30,32,36,37,33,36,38,0
1035,System-35_20,38,35,34,33,39,37,37,37,31,36,32,34,31,33,34,35,33,33,35,34,35,38,36,38,38,34,33,0
1036,System-35_21,31,30,31,35,35,31,39,37,34,33,39,38,31,38,33,34,31,31,38,35,37,35,32,35,32,35,32,0
1037,System-35_22,32,38,35,38,37,36,39,30,31,32,37,30,35,38,37,34,36,39,35,31,38,32,36,33,37,33,32,0
1038,System-35_23,36,30,38,34,39,32,31,36,37,32,30,32,33,30,30,30,37,35,33,32,30,30,32,32,32,39,37,0
1039,System-35_24,34,34,32,36,33,39,30,32,30,39,30,35,34,39,31,38,31,39,34,31,31,36,32,31,32,30,39,0
1040,System-35_25,36,32,37,35,35,34,35,38,39,32,39,32,37,39,33,32,35,36,31,37,36,39,31,38,30,38,37,0
1041,System-35_26,34,36,31,38,31,32,38,36,39,38,30,39,37,35,36,34,36,35,30,33,34,38,38,38,36,33,31,0
1042,System-35_27,39,36,31,35,31,38,30,37,30,32,31,31,32,34,35,38,38,39,37,36,33,33,32,39,36,31,34,0
1043,System-35_28,35,30,34,35,31,34,38,30,37,38,31,31,33,30,36,37,34,34,38,33,39,34,39,35,34,31,35,0
1044,System-36_0,31,36,37,36,38,34,34,34,33,33,30,32,30,39,37,34,30,30,38,32,30,34,31,39,39,36,31,0
1045,System-36_1,33,35,39,30,31,30,33,30,32,35,39,39,34,38,33,39,37,39,30,35,36,32,35,35,30,32,35,0
1046,System-36_2,30,36,37,38,30,37,39,34,37,30,35,33,30,31,36,37,31,31,39,36,30,37,39,36,31,37,30,0
1047,System-36_3,33,38,32,37,32,31,36,34,31,30,31,30,39,37,35,39,39,38,31,34,38,30,32,39,39,33,31,0
1048,System-36_4,38,35,38,35,38,37,30,31,34,34,35,35,33,35,39,33,37,36,37,39,34,37,39,39,39,30,34,0
1049,System-36_5,38,30,37,38,30,34,32,36,30,35,34,36,39,36,37,35,30,36,35,31,37,34,36,31,34,39,33,0
1050,System-36_6,39,36,36,35,33,36,33,33,38,36,33,30,37,37,32,36,36,38,34,35,30,35,33,37,36,35,32,0
1051,System-36_7,34,33,30,31,39,38,35,32,30,34,39,33,34,33,35,34,32,30,32,39,32,37,33,34,34,36,38,0
1052,System-36_8,39,30,31,33,31,35,39,38,30,31,38,35,37,33,30,30,39,31,38,32,39,37,35,35,36,31,36,0
1053,System-36_9,34,37,33,39,30,30,31,32,38,39,30,39,35,32,37,37,39,39,31,39,34,37,31,36,34,33,32,0
1054,System-36_10,38,35,37,31,38,39,37,33,31,32,35,37,35,30,39,37,32,37,31,31,36,33,38,36,30,33,38,0
1055,System-36_11,34,36,33,35,31,39,36,35,34,33,39,31,33,35,34,31,37,34,36,38,39,34,35,32,39,33,36,0
1056,System-36_12,36,30,38,39,32,31,31,38,33,31,31,31,34,34,36,34,31,35,39,38,33,39,31,38,30,36,36,0
1057,System-36_13,38,36,31,30,33,37,33,30,35,39,34,37,36,35,34,30,33,38,35,36,37,33,34,34,38,38,37,0
1058,System-36_14,30,33,37,30,31,37,35,32,38,32,32,31,39,38,31,36,38,39,39,30,38,35,36,34,35,30,30,0
1059,System-36_15,37,32,31,30,34,33,34,39,30,33,36,32,36,32,30,39,32,34,35,32,31,36,39,33,35,32,30,0
1060,System-36_16,30,35,34,35,36,36,32,32,38,36,34,33,32,30,32,37,34,35,31,35,35,30,34,31,32,36,35,0
1061,System-36_17,38,33,34,37,31,36,39,37,39,36,30,35,30,36,35,33,36,33,31,37,32,39,30,39,38,33,37,0
1062,System-36_18,34,36,36,30,38,31,32,34,35,39,37,31,36,33,39,38,39,39,37,36,35,32,36,37,32,36,30,0
1063,System-36_19,36,34,33,36,35,33,30,38,33,35,36,39,39,35,37,36,32,36,30,30,30,34,32,33,37,31,37,0
1064,System-36_20,37,36,34,39,33,35,39,30,34,31,36,38,35,36,37,36,39,35,36,32,30,30,33,30,39,30,35,0
1065,System-36_21,30,33,33,34,36,35,36,36,37,36,30,32,35,38,32,36,31,36,32,31,32,34,33,31,34,31,38,0
1066,System-36_22,32,30,34,36,37,38,36,34,37,37,33,33,39,39,30,31,35,33,38,39,34,32,34,36,35,33,39,0
1067,System-36_23,37,34,30,32,39,37,35,37,34,32,31,34,39,39,37,32,35,34,38,37,30,33,38,32,30,34,36,0
1068,System-36_24,33,31,34,39,36,37,32,33,39,35,38,38,34,32,37,34,33,32,37,31,38,39,36,35,39,38,36,0
1069,System-36_25,39,30,33,37,35,35,32,31,34,33,31,35,38,33,32,35,35,30,30,35,35,36,37,39,32,37,32,0
1070,System-36_26,34,34,30,36,36,37,32,33,38,30,31,30,36,35,36,37,39,33,39,35,33,30,38,34,36,35,32,0
1071,System-36_27,30,31,39,32,34,36,38,36,31,35,35,37,32,36,35,31,32,32,31,34,37,33,36,37,38,34,35,0
1072,System-36_28,36,35,30,30,32,31,39,34,32,35,33,38,30,38,37,32,38,37,34,39,34,34,33,33,34,36,37,0
1073,System-37_0,31,37,39,39,39,31,37,36,38,37,37,39,35,38,35,39,39,37,33,35,31,32,37,30,35,37,36,0
1074,System-37_1,39,30,34,38,30,39,30,33,38,36,31,30,38,33,37,35,35,35,34,34,32,35,37,32,33,30,37,0
1075,System-37_2,34,35,31,34,39,35,36,31,37,36,33,37,30,35,38,37,35,36,36,33,31,37,32,33,33,34,30,0
1076,System-37_3,38,33,36,32,34,37,35,30,37,31,30,38,35,36,39,39,37,37,30,33,30,33,31,37,33,33,37,0
1077,System-37_4,36,33,30,35,31,32,31,38,33,31,33,32,35,31,39,37,36,39,39,31,36,30,33,30,39,35,36,0
1078,System-37_5,33,35,37,37,38,39,32,31,31,33,37,37,34,32,33,32,39,33,31,38,32,33,31,34,34,37,38,0
1079,System-37_6,36,38,37,38,32,38,39,33,37,32,33,33,38,34,36,35,35,32,31,33,32,39,38,32,31,32,37,0
1080,System-37_7,30,31,37,33,32,34,31,33,39,37,37,38,32,31,39,37,36,32,39,30,30,30,38,33,30,38,37,0
1081,System-37_8,30,36,39,34,32,30,39,33,32,38,32,36,38,39,39,37,34,37,32,38,30,34,34,31,36,34,31,0
1082,System-37_9,37,31,33,33,37,32,39,37,32,32,37,35,34,36,33,39,34,34,38,33,32,35,32,36,31,34,37,0
1083,System-37_10,37,33,37,39,35,31,34,34,38,37,34,34,35,36,35,33,35,38,35,36,38,31,33,32,30,34,33,0
1084,System-37_11,37,32,32,37,35,39,30,37,33,33,34,30,39,36,31,38,36,32,36,33,39,36,37,39,35,31,33,0
1085,System-37_12,37,35,30,36,37,32,32,33,34,35,32,35,37,36,30,34,36,32,31,30,35,37,37,34,31,37,32,0
1086,System-37_13,32,39,35,34,35,31,37,35,32,38,35,32,33,37,36,31,33,37,39,38,35,36,35,35,30,34,38,0
1087,System-37_14,39,35,30,39,33,31,34,35,34,37,36,30,34,39,30,31,31,31,39,39,39,30,39,33,35,39,31,0
1088,System-37_15,36,35,32,34,31,37,31,35,37,34,37,38,34,37,35,31,30,33,38,35,30,33,30,33,39,38,33,0
1089,System-37_16,39,38,32,39,30,31,36,32,37,38,36,31,32,39,36,32,31,35,30,33,32,36,35,31,31,35,39,0
1090,System-37_17,39,33,37,37,36,35,34,35,36,39,32,32,39,37,31,30,37,31,35,33,30,30,37,36,37,35,32,0
1091,System-37_18,37,34,38,31,36,30,34,31,32,39,38,31,30,34,33,39,35,34,32,35,39,32,37,36,37,30,39,0
1092,System-37_19,37,37,30,34,35,34,39,39,32,34,35,37,31,37,31,34,35,36,36,30,33,39,31,34,38,36,33,0
1093,System-37_20,33,36,36,39,37,38,33,36,34,32,30,34,31,36,38,34,34,32,38,38,39,33,36,31,30,32,34,0
1094,System-37_21,31,33,34,37,39,36,37,38,34,39,30,33,38,34,36,39,30,32,31,34,32,37,35,37,35,33,35,0
1095,System-37_22,34,36,30,33,32,32,32,39,37,32,39,30,39,39,34,33,34,36,33,37,30,33,36,37,38,39,34,0
1096,System-37_23,31,39,39,36,37,34,36,32,32,36,35,36,36,35,30,32,37,30,33,31,33,38,30,35,32,37,33,0
1097,System-37_24,36,31,36,39,39,35,30,36,37,39,31,39,30,39,39,37,34,38,32,36,30,36,30,30,38,30,35,0
1098,System-37_25,30,36,37,35,38,31,38,32,32,38,30,36,38,31,34,34,32,36,37,36,30,31,33,34,30,37,30,0
1099,System-37_26,36,31,30,34,35,38,30,31,36,39,38,37,30,32,31,35,36,36,31,36,34,32,34,32,31,32,32,0
1100,System-37_27,30,34,39,35,36,31,36,37,38,30,35,35,37,35,33,38,38,36,39,35,39,38,30,37,37,36,38,0
1101,System-37_28,31,31,33,33,37,35,31,35,39,31,36,30,34,32,39,30,35,33,32,35,32,33,37,31,32,31,31,0
1102,System-38_0,32,33,33,35,32,36,33,37,32,30,30,35,34,39,30,31,38,35,32,33,34,34,36,31,30,35,33,0
1103,System-38_1,39,36,34,33,30,30,33,30,37,37,35,30,31,35,37,38,32,32,38,34,38,39,39,39,34,31,31,0
1104,System-38_2,30,34,33,32,33,38,34,34,31,38,35,34,31,37,36,31,39,31,39,37,30,34,34,31,34,39,34,0
1105,System-38_3,38,37,38,34,34,30,35,30,35,33,30,33,33,31,32,39,31,39,34,34,30,36,33,32,33,35,34,0
1106,System-38_4,38,32,33,37,35,33,34,31,32,39,31,35,34,34,39,30,32,38,34,39,37,36,30,34,36,35,37,0
1107,System-38_5,35,31,39,34,34,36,34,31,30,31,34,38,39,30,30,36,31,33,37,38,39,33,31,36,32,36,35,0
1108,System-38_6,37,33,39,34,33,30,33,30,30,31,32,32,35,34,32,35,39,33,37,33,30,38,30,30,38,34,35,0
1109,System-38_7,37,32,35,39,36,39,37,32,35,38,39,36,37,39,37,37,36,34,33,39,30,31,37,32,37,30,39,0
1110,System-38_8,38,31,36,35,36,33,35,32,32,39,36,35,33,36,38,34,34,32,35,37,33,34,38,32,33,37,30,0
1111,System-38_9,39,36,33,39,36,31,31,34,36,30,33,30,33,32,37,33,38,31,30,34,39,30,36,30,37,34,36,0
1112,System-38_10,33,32,35,38,36,36,39,33,34,30,36,35,37,30,37,37,37,33,38,33,32,39,35,37,33,31,39,0
1113,System-38_11,33,31,37,33,35,38,37,31,37,35,31,39,37,30,36,30,38,37,34,37,34,36,34,31,36,32,38,0
1114,System-38_12,35,30,36,30,39,35,36,37,37,35,35,37,38,33,31,34,35,35,32,36,33,30,39,39,31,34,34,0
1115,System-38_13,35,32,33,37,30,32,39,36,39,31,35,34,39,32,38,32,33,33,39,39,30,36,39,36,37,32,35,0
1116,System-38_14,37,39,30,39,33,31,39,34,32,33,33,31,33,33,37,37,34,39,36,30,38,31,34,38,32,38,37,0
1117,System-38_15,37,30,32,38,32,36,33,39,38,34,37,32,32,30,38,35,36,31,32,33,37,38,32,37,38,37,33,0
1118,System-38_16,37,35,37,38,36,33,38,30,30,30,36,39,32,38,33,37,35,38,31,39,30,37,34,36,36,34,39,0
1119,System-38_17,33,35,30,32,33,38,33,36,32,37,36,30,30,39,34,33,33,30,31,31,39,31,32,34,35,39,36,0
1120,System-38_18,37,31,31,30,37,39,38,38,30,38,36,32,30,32,35,31,35,37,34,39,30,34,39,33,35,38,31,0
1121,System-38_19,39,32,35,37,36,38,38,31,38,35,33,30,37,37,34,30,38,39,30,34,38,33,33,33,35,35,33,0
1122,System-38_20,30,34,38,36,38,30,39,38,32,31,38,36,38,35,39,39,33,32,32,33,39,32,31,37,30,37,39,0
1123,System-38_21,36,38,34,35,36,37,37,36,33,37,39,31,31,38,30,36,35,32,38,34,35,34,39,38,31,33,30,0
1124,System-38_22,39,36,35,34,38,30,34,38,38,38,33,30,38,37,39,34,31,31,36,38,35,33,30,35,38,38,34,0
1125,System-38_23,34,35,37,33,33,35,36,38,38,39,34,37,36,31,33,35,30,39,30,33,32,31,31,31,37,38,38,0
1126,System-38_24,32,39,38,37,33,35,31,30,38,35,37,37,39,39,33,31,33,38,37,35,39,37,32,31,30,33,35,0
1127,System-38_25,36,30,37,32,30,32,31,35,30,36,37,36,36,35,31,32,37,36,38,39,35,37,38,38,34,37,39,0
1128,System-38_26,33,33,31,32,32,34,31,33,39,38,37,36,34,33,38,34,31,32,31,36,36,32,30,39,35,33,38,0
1129,System-38_27,36,39,36,38,30,30,32,34,37,30,35,30,34,34,36,31,37,30,30,35,34,39,32,31,35,32,33,0
1130,System-38_28,30,36,33,37,38,36,36,36,39,33,33,37,32,31,36,35,33,35,36,31,37,39,32,39,38,30,36,0
1131,System-39_0,39,34,39,34,32,38,32,30,37,35,33,32,39,33,36,32,34,35,34,32,33,35,33,36,36,36,32,0
1132,System-39_1,35,32,37,31,38,38,35,37,38,39,36,32,37,39,37,35,38,37,39,39,37,33,36,35,32,34,37,0
1133,System-39_2,31,34,35,39,39,30,35,32,35,34,38,32,35,38,34,38,38,37,31,30,37,38,33,34,35,35,33,0
1134,System-39_3,38,30,37,32,37,39,33,37,35,36,30,30,36,37,37,36,34,36,30,32,30,36,36,32,37,36,32,0
1135,System-39_4,31,38,32,31,38,36,30,38,34,38,31,30,35,34,39,33,30,39,30,39,32,38,38,37,36,38,32,0
1136,System-39_5,38,30,31,34,37,31,32,34,32,37,30,36,31,37,33,34,39,35,30,32,38,35,38,31,39,30,39,0
1137,System-39_6,37,32,37,32,37,34,37,32,37,37,37,32,38,34,33,37,32,30,34,34,36,35,35,32,34,33,32,0
1138,System-39_7,36,38,31,31,37,34,31,31,36,38,30,30,34,34,31,34,34,38,37,34,35,32,30,38,30,39,38,0
1139,System-39_8,31,35,37,30,33,36,31,36,32,31,32,34,32,33,39,36,33,31,35,36,38,36,34,39,31,30,39,0
1140,System-39_9,32,31,39,32,35,33,32,37,31,39,31,38,31,35,30,32,33,37,39,39,39,33,36,31,30,33,35,0
1141,System-39_10,37,37,32,39,30,31,39,31,35,33,38,30,37,32,38,34,30,35,38,31,34,33,37,30,36,36,37,0
1142,System-39_11,39,32,34,34,33,37,37,33,39,32,36,34,31,30,31,35,32,35,39,34,31,32,37,31,31,32,37,0
1143,System-39_12,37,36,39,39,32,37,35,38,39,36,30,39,32,38,38,33,32,39,39,36,35,37,33,34,33,36,37,0
1144,System-39_13,37,35,33,39,37,31,34,33,32,32,36,38,35,32,33,39,34,38,30,34,35,36,32,34,32,35,37,0
1145,System-39_14,39,32,31,32,31,31,33,32,35,35,39,35,39,32,35,30,34,37,37,37,37,34,31,30,32,39,30,0
1146,System-39_15,33,31,32,32,32,30,31,37,37,33,31,30,32,32,36,32,31,39,31,35,35,39,37,38,37,38,32,0
1147,System-39_16,36,36,31,33,38,37,36,36,37,31,32,35,35,30,37,32,39,31,37,38,38,31,34,30,30,31,34,0
1148,System-39_17,39,32,35,31,39,39,39,35,32,38,37,37,32,32,32,32,32,34,30,32,33,34,33,31,33,37,36,0
1149,System-39_18,37,36,37,32,33,31,32,30,34,31,33,38,35,37,30,38,33,31,33,30,36,38,34,37,34,38,36,0
1150,System-39_19,32,31,33,38,32,39,33,33,35,38,37,38,30,33,37,32,38,34,34,30,36,34,35,31,31,35,34,0
1151,System-39_20,33,30,30,37,37,30,33,33,35,36,31,39,39,37,34,30,38,33,37,34,36,31,34,30,39,31,31,0
1152,System-39_21,35,36,32,38,35,37,34,33,32,39,34,36,34,39,38,31,33,36,38,37,37,39,32,34,37,35,35,0
1153,System-39_22,39,36,30,32,33,39,35,34,30,37,36,32,34,33,30,38,30,39,38,34,31,35,34,32,37,30,31,0
1154,System-39_23,36,37,33,30,33,39,37,37,30,32,37,37,31,33,31,30,36,39,31,34,35,34,33,39,31,37,31,0
1155,System-39_24,39,33,38,35,31,35,33,39,39,30,34,38,33,37,34,37,35,35,32,33,37,32,37,30,34,38,39,0
1156,System-39_25,36,32,33,35,30,32,33,30,39,32,39,38,32,37,30,32,39,33,37,35,30,31,33,38,38,33,37,0
1157,System-39_26,39,30,38,32,33,37,34,34,32,36,31,37,35,32,30,34,34,31,32,38,39,34,30,39,34,39,33,0
1158,System-39_27,34,38,33,39,39,30,39,31,32,36,33,32,33,38,38,34,35,39,34,38,33,32,33,34,31,35,35,0
1159,System-39_28,31,32,36,33,30,31,35,36,39,33,37,32,35,35,32,34,34,34,39,32,39,37,30,39,39,36,37,0
1160,System-40_0,49,45,45,43,47,49,41,42,42,47,46,42,45,42,48,42,49,40,46,42,43,42,40,45,48,40,46,0
1161,System-40_1,44,41,42,43,46,43,41,49,49,42,40,40,48,49,47,44,45,40,47,41,48,40,42,40,41,43,47,0
1162,System-40_2,49,46,45,49,49,48,49,40,41,42,49,48,46,46,40,42,44,45,40,49,46,42,49,48,43,46,48,0
1163,System-40_3,45,44,40,43,46,43,43,41,44,48,40,46,44,40,45,41,44,49,42,44,40,41,42,49,49,43,41,0
1164,System-40_4,49,44,46,40,44,46,43,43,48,46,40,48,48,47,49,44,49,40,43,48,46,41,47,47,45,49,46,0
1165,System-40_5,49,43,45,45,47,48,48,40,42,40,44,45,47,48,45,48,45,48,40,44,48,48,40,41,44,40,42,0
1166,System-40_6,49,46,40,43,41,46,46,45,42,46,40,46,42,42,46,49,47,48,42,48,47,44,48,44,40,49,42,0
1167,System-40_7,47,43,46,45,44,46,42,44,44,47,40,46,41,48,43,43,43,47,44,47,40,42,44,47,42,46,41,0
1168,System-40_8,46,42,49,49,41,45,40,41,46,45,48,48,45,45,42,44,40,40,49,45,45,40,44,48,40,49,47,0
1169,System-40_9,49,47,46,46,46,45,40,40,49,48,43,43,40,40,41,47,42,40,46,44,42,42,47,47,40,41,46,0
1170,System-40_10,45,43,45,46,44,47,45,42,47,48,48,40,42,48,46,47,44,47,45,48,40,49,48,49,47,47,45,0
1171,System-40_11,41,46,45,48,42,42,44,40,42,49,44,41,48,44,46,43,42,43,40,49,47,43,48,40,46,47,49,0
1172,System-40_12,45,43,48,40,44,43,43,43,42,44,49,40,40,41,45,47,49,44,44,43,45,41,41,42,41,48,42,0
1173,System-40_13,49,49,47,40,42,46,47,46,45,40,41,46,49,47,48,42,45,48,41,49,48,45,49,49,43,48,45,0
1174,System-40_14,46,47,41,48,48,40,41,40,49,48,48,41,44,43,49,42,47,41,42,48,45,49,47,45,43,49,44,0
1175,System-40_15,47,48,40,40,47,42,46,49,49,43,46,46,40,43,45,42,47,49,40,47,40,44,44,46,48,42,41,0
1176,System-40_16,40,42,48,46,40,43,48,45,47,41,49,42,41,43,46,40,48,49,41,40,48,40,48,44,43,40,47,0
1177,System-40_17,49,41,47,48,48,43,45,44,41,47,41,48,47,42,40,43,44,46,43,48,44,44,44,44,46,40,41,0
1178,System-40_18,46,48,47,45,43,46,49,43,44,44,43,47,46,43,46,41,48,46,46,47,40,40,45,41,47,42,48,0
1179,System-40_19,45,40,48,46,45,48,44,41,47,46,49,46,48,44,49,46,41,43,48,40,42,40,47,43,47,45,44,0
1180,System-40_20,43,48,49,44,43,43,41,42,48,48,49,42,43,41,40,45,44,40,44,47,40,40,49,49,47,44,45,0
1181,System-40_21,45,40,40,47,44,45,49,43,43,44,40,43,40,44,43,47,48,40,44,49,43,49,48,45,45,41,40,0
1182,System-40_22,46,49,47,48,44,40,42,45,46,47,40,47,41,46,45,42,46,41,47,46,45,40,41,49,40,44,45,0
1183,System-40_23,48,42,49,40,46,41,47,44,44,42,49,46,43,45,42,47,46,48,42,41,49,42,49,44,47,41,40,0
1184,System-40_24,48,44,47,44,47,44,40,49,46,48,48,46,43,42,46,47,40,44,41,41,47,40,47,45,47,47,47,0
1185,System-40_25,40,49,43,43,45,40,43,41,46,46,40,43,48,41,49,49,42,44,47,45,44,45,44,44,47,44,49,0
1186,System-40_26,44,40,49,47,40,47,44,48,44,48,48,40,40,43,45,41,43,42,47,49,43,40,46,41,40,47,43,0
1187,System-40_27,43,49,41,46,49,44,47,42,45,46,41,41,48,47,45,44,45,45,44,47,43,47,40,46,43,48,45,0
1188,System-40_28,45,46,47,42,48,48,41,40,41,42,48,47,43,47,41,41,48,44,42,40,48,42,45,46,43,49,46,0
1189,System-41_0,45,49,48,46,40,48,42,42,46,47,42,47,44,42,47,41,48,48,48,41,49,40,45,41,41,42,43,0
1190,System-41_1,45,48,48,40,49,47,45,49,48,44,49,40,49,42,46,45,46,49,47,48,47,47,46,47,47,48,47,0
1191,System-41_2,46,46,42,42,48,40,49,49,49,45,48,47,44,43,41,44,45,49,46,48,43,45,45,42,45,44,47,0
1192,System-41_3,49,44,41,46,45,46,44,48,46,43,48,43,41,49,48,45,46,49,40,40,40,49,48,41,47,44,48,0
1193,System-41_4,49,40,40,44,46,47,42,48,40,40,49,43,44,40,47,41,41,42,41,44,43,44,44,40,46,41,45,0
1194,System-41_5,42,48,49,46,43,48,44,49,46,40,46,44,48,43,40,47,41,45,45,44,48,46,41,41,48,47,46,0
1195,System-41_6,46,43,44,44,40,46,42,43,43,40,46,45,40,41,45,40,48,49,47,44,40,44,47,46,40,43,45,0
1196,System-41_7,47,46,48,40,40,40,43,45,45,47,41,45,48,43,47,46,44,45,40,48,46,46,44,43,45,42,49,0
